行ID,文書ID,文書内ID,anotation1,anotation2,文,サービス,立地,部屋,設備・アメニティー,風呂,食事,その他
3892,880,4,p,p,スタッフの対応も良かったし、お値段に対する満足度は非常に高いと思います。,1,,,,,,
3893,880,5,p,p,お勧め出来るホテルです。,,,,,,,1
,,,,,,,,,,,,
3894,881,1,Z,Z,いつも利用させていただいております。,,,,,,,1
3895,881,2,p,p,温泉の良さは抜群でした。,,,,,1,,
3896,881,3,p,p,久しぶりにアネックスに泊まりましたがきれいな部屋でした。,,,,,,,1
3897,881,4,Z,Z,仕事で使ったためお風呂は朝のみしか入れませんでしたがいづれ夫婦でゆっくり泊まりたいと思っています。,,,,,1,,
,,,,,,,,,,,,
3898,882,1,p,p,駅から近く、部屋もきれいで気に入っています。,,1,1,,,,
,,,,,,,,,,,,
3899,883,1,Z,Z,先日はお世話になりました。,,,,,,,1
3900,883,2,kp,e,多少の不満はありますが金額が安いのと私の今回の目的は武道館でのライブ終了後に泊まるのが目的であり、そこに非常に近く、わかりやすい場所にあること、22時過ぎに戻ることが咎められないこと、チェックアウトが遅いので余裕があることが評価できます。,1,1,,,,,
3901,883,3,ep,p,モニタープランのためサービスはそれほど求められないことは承知していましたし旅費等の節約のため食事も取りませんでしたのでその辺の評価ができないため「普通」という評価になっていますが料金と立地条件、加えてスタッフの方々の笑顔の対応が印象よかったので総合評価は平均点より上になります。,1,1,,,,,
3902,883,4,Z,Z,ホテルに提出させていただいたアンケートにも書きましたが武道館ライブの夜に遠方からいらっしゃって宿泊をされるかたが多かったと思いますが若い方は特に格安ホテルを予約されると思います。,,,,,,,1
3903,883,5,Z,Z,グランドパレスさんは高級ホテルのイメージがあるので高いと思われて敬遠された人もいらっしゃると思います。,,,,,,,1
3904,883,6,p,p,今回のようなお値打ちプランなら皆様喜んで泊まられますよ。,,,,,,,1
3905,883,7,p,p,お二人なら一人3800円という超破格値は是非お友達同士やカップル、親子で泊まっていただきたいと思う価格設定です。,,,,,,,1
,,,,,,,,,,,,
3906,884,1,p,p,宿泊した次の日が、あいにくの雨でしたが、傘を貸してもらえてもらえたのが有り難かったです。,1,,,,,,
,,,,,,,,,,,,
3907,885,1,p,p,プラン名のとおり、ほんとうにお土産てんこ盛りでした。,1,,,,,,
3908,885,2,Z,Z,夫婦で宿泊したので、赤かぶ漬け、おせんべい、朴葉みそ、高山ラーメンすべて２個づついただきました。,1,,,,,,
3909,885,3,p,e,中でも春慶塗の夫婦ばしセットは思い出に残る一品です。,,,,,,,1
3910,885,4,p,p,お料理もおいしくて豪華、食べきれないほどでました。,,,,,,1,
3911,885,5,p,p,夜はお口でとろける飛騨牛しゃぶしゃぶ、朝食も火をつけるものが二つもあって贅沢です。,,,,,,1,
3912,885,6,p,p,温泉も広くて露天風呂ありでとても満足です。,,,,,1,,
3913,885,7,p,p,もう一つ楽しみは大きなお土産ショップの物産館です。,,,,1,,,
3914,885,8,p,p,ディスプレイも凝っていて何度行ってもあきません。,,,,,,,1
,,,,,,,,,,,,
3915,886,1,p,p,快適でしかも激安。,,,1,,,,
3916,886,2,Z,Z,東京なら１万円クラス。,,,,,,,1
3917,886,3,p,p,グッズも充実。,,,,1,,,
3918,886,4,p,p,駅前でありながら静か。,,1,,,,,
3919,886,5,p,p,ビジネス利用に最適の宿,,,,,,,1
,,,,,,,,,,,,
3920,887,1,Z,Z,３月１０日に久しぶりに宿泊をさせていただきました。,,,,,,,1
3921,887,2,p,p,駐車場の係の方が私を覚えていてくれ、ほっと一安心です。,1,,,,,,
3922,887,3,o,Z,チェツクイン後温泉に浸かりの〜んびりと、露天風呂は最悪の天候で横殴りの吹雪でした。が４月にまたお伺い致します。。。。,,,,,1,,
,,,,,,,,,,,,
3923,888,1,Z,Z,投稿が遅くなりました。,,,,,,,1
3924,888,2,Z,Z,１０月末に、両親と主人と４人で宿泊させて頂きました。,,,,,,,1
3925,888,3,p,p,お部屋も、サービスも、温泉も、お食事も全てが大満足で、何一つ不満な事がなく、とても幸せな旅行になりました。,1,,1,,1,1,
3926,888,4,p,p,お食事は、ほとんどすべてが手作りのようで、お味噌もお手製とのことで、全て美味しいものでした。,,,,,,1,
3927,888,5,p,p,しゃぶしゃぶ以外にも少しずつ色んなお料理があり、お米にもこだわっているようで、朝も夜も大満足、大満腹でした。,,,,,,1,
3928,888,6,p,p,そして、ふるさとのご主人も女将さんもお父様も、皆さん素敵な方で、朗らかで、親切丁寧に接して頂けました。,1,,,,,,
3929,888,7,Z,Z,本当にお世話になりました。,,,,,,,1
3930,888,8,p,Z,必ずまた行きます！,,,,,,,1
3931,888,9,p,p,うちの両親もとても気に入っていたので、ぜひまた両親と行きたいです。,,,,,,,1
,,,,,,,,,,,,
3932,889,1,p,p,このコストでこんな朝食が食べれるとは、有難うございました。,,,,,,1,
3933,889,2,p,p,それに無料でしょう、本当に高価なホテルの朝食よりはっきり言って大変よいです。,,,,,,1,
3934,889,3,p,p,お薦めのホテルですよ！,,,,,,,1
,,,,,,,,,,,,
3935,890,1,p,p,宿泊料金も安く、しかも無料朝食バイキングも他のホテルに比べても引けをとらないぐらいにおいしく頂きました。,,,,,,1,
3936,890,2,p,p,車移動の仕事で利用いたしましたが、当日は雨が降り、飯田インターチェンジからも直ぐで便利でした。,,1,,,,,
3937,890,3,p,p,近くの観光物産店もフロントの女性が丁寧に教えて頂き、仕事帰りにそこに寄り、おいしそうな生蕎麦を買って帰りました。,1,,,,,,
3938,890,4,Z,Z,とんぼ帰りでしたが今度は飯田の街をゆっくり訪れたいです。,,,,,,,1
3939,890,5,Z,Z,ありがとうございました。,,,,,,,1
,,,,,,,,,,,,
3940,891,1,p,p,部屋も値段の割りに広く、部屋の冷蔵庫の缶ビールとミネラルウォーターのサービスが有難かったです。,,,1,1,,,
,,,,,,,,,,,,
3941,892,1,p,p,全てにおいて平均点以上で価格も魅力的、満足できました。,,,,,,,1
,,,,,,,,,,,,
3942,893,1,p,p,グッドです,,,,,,,1
,,,,,,,,,,,,
3943,894,1,p,p,フロントの対応も良かったです。,1,,,,,,
3944,894,2,p,p,駅から近いことや大浴場が遅くまでやっているのも良かったです。,,1,,,,,
,,,,,,,,,,,,
3945,895,1,p,p,お部屋は綺麗で、子供のために部屋着をわざわざ持ってきてくれました。,,,1,,,,
3946,895,2,p,p,ベッドも広く、私は子供と同じベッドでぐっすり眠れました。,,,1,,,,
3947,895,3,Z,Z,まだ子供が小さいので、あまり遠出できなかったのですが、浦安は家からそう遠くないので、気分転換にまた利用させていただくつもりです。,,,,,,,1
,,,,,,,,,,,,
3948,896,1,p,p,外国人が泊まっても安心できるホテルだと思います。,,,,,,,1
,,,,,,,,,,,,
3949,897,1,p,p,低価格なのに綺麗でした。,,,,,,,1
,,,,,,,,,,,,
3950,898,1,p,p,出張だったのですが、偶然にも灯籠流しがあって楽しめました。,,,,,,,1
,,,,,,,,,,,,
3951,899,1,p,p,コストパフォーマンスが高く非常に満足しました。,,,,,,,1
,,,,,,,,,,,,
3952,900,1,Z,Z,出張の際に利用します。,,,,,,,1
3953,900,2,Z,Z,部屋着が浴衣からナイトウェアに変わりましたね。,,,,1,,,
3954,900,3,p,p,最近はナイトウェアでの対応のホテルが多いので個人的にもベターです。,,,,1,,,
3955,900,4,p,p,駅からも近く、価格も安い、またビジネスホテルでありながら浴槽が広いのは有り難いですね。,,1,,,1,,
3956,900,5,Z,Z,これからも利用させて頂きます。,,,,,,,1
,,,,,,,,,,,,
3957,901,1,Z,Z,年末年始にお世話になりました。,,,,,,,1
3958,901,2,p,p,コスト面を考慮しても、大浴場、食事、部屋、ベットなど全て満足し、とても快適でした。,,,1,,1,1,
3959,901,3,p,p,またホテルの方もとても親切で落ち着きました。,1,,,,,,
3960,901,4,Z,Z,いつまでも今のクオリティと気持ちを大切にして下さい。,,,,,,,1
3961,901,5,Z,Z,またぜひ利用させて頂きます。,,,,,,,1
,,,,,,,,,,,,
3962,902,1,kp,e,部屋は狭いのですが、機能的な設計になっているので圧迫感がなくてよかったです。,,,1,,,,
3963,902,2,p,p,この価格帯の部屋だと普通は狭くて清潔感がないのですが、気持ちよく泊まれました。,,,1,,,,
3964,902,3,Z,Z,機会があればまた泊まるかもしれません。,,,,,,,1
,,,,,,,,,,,,
3965,903,1,p,p,１２月２７．２８高鷲スノーパークにスノーボード旅行でこちらに宿泊しましたスノボで疲れた体を、木の温もりを感じるログハウスの部屋が癒してくれました夕食は量も適量でアボガドの豆腐や木苺の食前酒、ご主人の手打ちそばなどすべておいしかったです☆,,,1,,,1,
3966,903,2,p,p,旦那はそばのおかわりまでさせていただいて…岩魚も飛騨牛朴葉味噌焼き、黒米もとってもおいしかったです（*^_^*）食後１時間半ほど本館の２階にマッサージチェアーやオセロやカードゲームなど置いてある共同スペースでくつろがせていただきました♪,,,,1,,1,
3967,903,3,p,p,普段ならテレビを観たりせっかく旅行に来ても普段と変わらないことをしがちでしたが静かな雪山のログハウスでオレンジのやさしい灯りの中１０年以上ぶりにオセロをしたり本を読んだりのんびり過ごせて今までにないゆったりと時間が流れる癒しの旅となりましたありがとうございました,,,1,,,,
,,,,,,,,,,,,
3968,904,1,p,p,初めて利用しました値段、眺め、朝食に満足ですまた利用させていただくと思います,,,1,,,1,
,,,,,,,,,,,,
3969,905,1,p,p,駅からも近く、京阪線、空港モノレールと二線が利用出来、アクセスは便利です。,,1,,,,,
3970,905,2,p,p,朝食もそれなりに種類があり、満足しました。,,,,,,1,
3971,905,3,kp,e,お風呂の水回りに若干問題があると思いますが、それ以外は概ね満足しました。,,,,,1,,
3972,905,4,Z,Z,また、機会があれば利用したいと思います。,,,,,,,1
,,,,,,,,,,,,
3973,906,1,p,p,テレビの画面が大きくて落ち着いた部屋でした駅に近くて良かったです,,1,1,,,,
,,,,,,,,,,,,
3974,907,1,p,p,お部屋がハロウィン仕様で、とても可愛かったです。,,,1,,,,
3975,907,2,p,p,従業員のみなさんの接客態度がいつ来ても素晴らしいと思います。,1,,,,,,
3976,907,3,p,Z,次回宿泊する時も舞浜ホテルにします（-^▽^-）,,,,,,,1
,,,,,,,,,,,,
3977,908,1,Z,Z,旦那と０才の子供の３人で宿泊しました。,,,,,,,1
3978,908,2,p,p,安くて、お部屋も思っていた以上に広く過ごしやすかったです。,,,1,,,,
3979,908,3,Z,Z,４時に少し前にホテルに着いて、駐車場の空きが心配でしたが無事駐めることができました。,,,,1,,,
3980,908,4,p,p,ホテルで少し休んだあと近くのショッピングモールに夕食に行き、駅の近くということもあり立地もよくてよかったです。,,1,,,,,
3981,908,5,pk,e,朝食もこの値段でこの条件でおいしく頂けました。でも混んでる時間に朝食会場に行ったようで、始め席がなく残念でした。,,,,,,1,
,,,,,,,,,,,,
3982,909,1,p,p,"日曜日の宿泊で\3,000-は大変お得だと思います。",,,,,,,1
3983,909,2,p,p,交通センターにも近いので非常に便利でした。,,1,,,,,
3984,909,3,Z,Z,ありがとうございました。,,,,,,,1
,,,,,,,,,,,,
3985,910,1,Z,Z,2回目の宿泊でした．,,,,,,,1
3986,910,2,p,p,今回は時期的なものか20:00過ぎに大浴場に行ったら貸切状態で大満足．,,,,,1,,
3987,910,3,Z,Z,次回も宿泊します．,,,,,,,1
,,,,,,,,,,,,
3988,911,1,Z,Z,2009年10月7日に宿泊しました。,,,,,,,1
3989,911,2,p,p,ＪＲ豊川駅から徒歩2分と近くて便利です。,,1,,,,,
3990,911,3,p,Z,近くにはコンビニや多数のお食事所があります。,,1,,,,,
3991,911,4,p,p,フロントの応対も丁寧でととも好感を持ちました。,1,,,,,,
3992,911,5,p,Z,また機会があれば是非利用したいです。,,,,,,,1
,,,,,,,,,,,,
3993,912,1,p,p,場所よし、値段よし。,,1,,,,,
3994,912,2,p,p,千葉方面へのアクセス、東京湾岸へのアクセス最高でした。,,1,,,,,
3995,912,3,p,p,部屋のクリーニングなしのプランで頼んでも、部屋掃除もベットメイクもしてくれました。,1,,1,,,,
3996,912,4,Z,Z,また利用したいです。,,,,,,,1
,,,,,,,,,,,,
3997,913,1,p,p,駅からも近いし便利です。,,1,,,,,
,,,,,,,,,,,,
3998,914,1,p,p,フロントの方々が丁寧だった,1,,,,,,
,,,,,,,,,,,,
3999,915,1,p,p,清潔できれいな部屋でした。,,,1,,,,
,,,,,,,,,,,,
4000,916,1,p,p,○お部屋は7階で、一人がけソファもあり充分な広さ。,,,1,,,,
4001,916,2,p,p,○固めで幅の広いベッドもよい。,,,1,,,,
4002,916,3,p,p,○東向きだったので、カーテンが完全に遮光なのがありがたい。,,,1,,,,
4003,916,4,p,p,○夕食は鉄板焼きでしたが、食材に地元名産のサプライズがありしかもおいしかったです。,,,,,,1,
4004,916,5,p,p,シェフの感じもよくお安いプランなのに楽しい気持ちにさせてもらいました。,,,,,,1,
4005,916,6,e,Z,○朝食はまあ、普通。,,,,,,1,
4006,916,7,p,p,○フロントの応対は妙に堅苦しくなくて好感。,1,,,,,,
4007,916,8,p,p,○近江八幡は会う方々が柔らかく、街もほっとするよいところですね。,,,,,,,1
4008,916,9,Z,Z,また伺います。,,,,,,,1
4009,916,10,Z,Z,そのときはまたお世話になります。,,,,,,,1
,,,,,,,,,,,,
4010,917,1,p,p,料金を考えると、バイキング形式の朝食がついているのはお得だと思いました。,,,,,,1,
4011,917,2,p,p,駅からも近いのも便利でした。,,1,,,,,
,,,,,,,,,,,,
4012,918,1,p,p,プランと朝食の内容でこの値段は非常にうれしい限りです。,,,,,,1,
4013,918,2,p,p,朝食も他にはない感じのひつまぶし風ご飯が気に入りました。,,,,,,1,
,,,,,,,,,,,,
4014,919,1,o,o,「部屋割の関係」で高層階のちょっと広い部屋に案内していただきました。,,,1,,,,
4015,919,2,p,p,案内係の女性が家族写真を撮影してくださり、良い思い出になりました。,1,,,,,,
4016,919,3,Z,Z,ありがとうございました。,,,,,,,1
,,,,,,,,,,,,
4017,920,1,Z,Z,11月11日に宿泊しました。,,,,,,,1
4018,920,2,p,p,遅い時間のチェックインでしたが、フロントの方は対応が良く好感が持てます。,1,,,,,,
4019,920,3,p,p,大浴場も広々としてゆっくりできました。,,,,,1,,
4020,920,4,Z,Z,朝は時間があったので朝食を食べました。,,,,,,1,
4021,920,5,p,p,混み合っていましたが、私の口に合い非常に美味しかったです。,,,,,,1,
4022,920,6,Z,Z,次に泊まる機会があれば朝食付プランで申し込みたいと思います。,,,,,,,1
4023,920,7,Z,Z,どうもありがとうございました。,,,,,,,1
,,,,,,,,,,,,
4024,921,1,Z,Z,先日はありがとうございました。,,,,,,,1
4025,921,2,p,p,特にお料理が良かったです。,,,,,,1,
4026,921,3,p,p,刺身盛りを追加でお願いしたからということもありますが、魚介類中心のお食事が豪華で食べきれず、残してしまったカニのうるんだ瞳が夢に出てきそうです笑。,,,,,,1,
4027,921,4,p,p,設備も民宿としては十分以上で快適に過ごせ、宿の方からは色々と島の話も伺うことができ、ホテルや旅館では味わえない民宿の良さを味わうことが出来るお宿でした。,,,1,1,,,
4028,921,5,p,p,雪が積もった佐渡も風情がありましたが、今度は夏に伺って綺麗な海を堪能する機会を狙っています！（写真は部屋からの景色と、寒ぶり）,,,1,,,,
,,,,,,,,,,,,
4029,922,1,Z,Z,お世話になりました。,,,,,,,1
4030,922,2,p,p,1泊の宿泊をさせていただきましたが、駅からも近くて、コンビニもありますし、立地条件は申し分ないと思いました。,,1,,,,,
4031,922,3,p,p,そして、オープンして間もないからか、非常に建物も部屋もきれいで快適に過ごせました。,,,1,,,,
4032,922,4,p,p,大浴場も貴重品入れのロッカーがあったりとセキュリティにもいきわたっていたホテルだったと思います。,,,,,1,,
4033,922,5,p,p,街まで2駅、また利用したいです。,,1,,,,,
4034,922,6,Z,Z,ありがとうございました。,,,,,,,1
,,,,,,,,,,,,
4035,923,1,Z,Z,両親を連れて、四国八十八箇所参りに行き、利用させていただきました。,,,,,,,1
4036,923,2,p,p,立地条件も良くすぐに分かりました。,,1,,,,,
4037,923,3,p,p,駐車場もホテルの下と道の反対側にあり、余裕がありました。,,,,1,,,
4038,923,4,p,p,部屋は、シングルを4部屋予約していたのに、広々としたツインの部屋で壁紙も新しく、防音もしっかりしていたので、全員良く休めました。,,,1,,,,
4039,923,5,p,p,食事はお手軽夕膳でしたが、さしみにフライと年配の両親には少し多いぐらいボリュームがあり味も満足でした。,,,,,,1,
4040,923,6,p,p,朝食はバイキングで品数も豊富で、若い人はカレーを食べていたのには、ビックリしました。,,,,,,1,
4041,923,7,p,p,全員たいへん満足して帰りました。,,,,,,,1
4042,923,8,Z,Z,ありがとうございました。,,,,,,,1
,,,,,,,,,,,,
4043,924,1,Z,Z,１１月６日に宿泊しました。,,,,,,,1
4044,924,2,p,p,食事はバイキングで和・洋・中と目移りするぐらいの豊富なメニューでお味も良く、大人も子供も大変満足しました。,,,,,,1,
4045,924,3,p,p,禁煙ルームに宿泊できたのが、うれしく、こちら自慢の竜宮城（スパ）もとてもよかったです。,,,1,,,,
4046,924,4,Z,Z,また、利用したいと思います。,,,,,,,1
,,,,,,,,,,,,
4047,925,1,Z,Z,1月23日24日1泊2日で利用しました。,,,,,,,1
4048,925,2,p,p,価格から正直あまり期待せずに行きましたが、非常にコストパフォーマンスの高い、ホテルです。,,,,,,,1
4049,925,3,p,p,ご飯もおいしく、温泉もよく、卓球も楽しめ、スキーも最高でした。,,,,1,1,1,
4050,925,4,p,p,家族全員満足できました。,,,,,,,1
4051,925,5,Z,Z,また利用します。（空いていたのが不思議でした。）,,,,,,,1
,,,,,,,,,,,,
4052,926,1,p,p,駅から近く、カードキーで門限なしは嬉しかったです。,,1,,,,,
4053,926,2,Z,Z,また利用したいと思います。,,,,,,,1
,,,,,,,,,,,,
4054,927,1,p,p,立地、スタッフの皆さんの接客対応、価格、大変満足しております。,1,1,,,,,
4055,927,2,p,p,おかげさまで、とても気分良く滞在することができました。,,,,,,,1
4056,927,3,Z,Z,ありがとうございました。,,,,,,,1
,,,,,,,,,,,,
4057,928,1,p,p,夜遅い時間でしたが、チェックインできました。,,,,,,,1
4058,928,2,p,p,この値段で充分のサービスです。,1,,,,,,
4059,928,3,e,e,朝食は別料金でしたが、それはそれで不満ありません。,,,,,,1,
,,,,,,,,,,,,
4060,929,1,p,p,綺麗な夜景を眺める事の出来る部屋を用意して頂き家族共々大変満足しています（^^）v食事は余所で食べたので評価してません。,,,1,,,,
,,,,,,,,,,,,
4061,930,1,p,p,立地とコストパフォーマンスで選んだので、この点では非常に満足です。,,1,,,,,
4062,930,2,e,e,このほかのビジネスホテルとしての要件も特に問題ないと思いますので、今後も利用したいと思います。,,,,,,,1
,,,,,,,,,,,,
4063,931,1,p,p,金沢出張の際はいつも泊まっているのですが、いつも非常に心地良く宿泊しております。,,,,,,,1
4064,931,2,Z,Z,今回の話ではないのですが、夕食付きのプランを申し込んだにも関わらず私の都合で夕食を遠慮したことがありました。,,,,,,1,
4065,931,3,p,p,その際、フロントの方のご配慮によって夕食の代わりにという理由で部屋を広い部屋へ変更してくださいました。,1,,1,,,,
4066,931,4,p,p,部屋ももちろん快適だったのですが、それ以上にフロントの方の心遣いがうれしかったのです。,1,,1,,,,
,,,,,,,,,,,,
4067,932,1,Z,Z,一人旅で…一人で宿泊しました!!,,,,,,,1
4068,932,2,p,p,不安でしたが、親切丁寧に、接して下さり…雪も心配でしたが、送迎バスで暖かく移動する事ができ…全館のお風呂を制覇してきました!!,1,,,,1,,
4069,932,3,p,p,雪の中の露天風呂は正に極楽!!,,,,,1,,
4070,932,4,p,p,満足でした。,,,,,,,1
,,,,,,,,,,,,
4071,933,1,p,p,駅から徒歩圏内で楽にチェックインできました。,,1,,,,,
4072,933,2,p,p,金沢駅前は繁華街と少し離れているのでレンタルサイクルが重宝しました。,,1,,,,,
4073,933,3,p,p,路線バス網も充実しているのですが、終バス以降も自由に移動できるので助かりました。,,,,,,,1
4074,933,4,Z,e,使用される方は台数が限られているので注意が必要ですが…,,,,,,,1
,,,,,,,,,,,,
4075,934,1,p,p,あいにく喫煙の部屋しか空きがなかったのですが、喫煙可であることを感じさせないきれいなお部屋でした。,,,1,,,,
4076,934,2,p,p,朝のバイキングも、お値段からすればとても充実していたと思います。,,,,,,1,
4077,934,3,p,p,アメニティも必要最低限のものがしっかり揃えられていてよかったと思います。,,,,1,,,
4078,934,4,p,p,総じて値段に比べて大変満足度が高いホテルでした。,,,,,,,1
4079,934,5,Z,Z,次回はぜひ新館のほうに宿泊してみたいと思います。,,,,,,,1
,,,,,,,,,,,,
4080,935,1,Z,Z,二度目の宿泊です。,,,,,,,1
4081,935,2,p,p,前回宿泊時好印象でしたので再度利用させていただきました。,,,,,,,1
4082,935,3,p,p,スタッフの方は笑顔を絶やさずかつとても親切で恐縮してしまうほどです。,1,,,,,,
4083,935,4,Z,Z,うずしお見学の都合上翌朝ゆっくりできませんでしたが、朝食も味わってみたかったです。,,,,,,,1
,,,,,,,,,,,,
4084,936,1,p,p,部屋も広くて快適でした。,,,1,,,,
,,,,,,,,,,,,
4085,937,1,p,o,2月11日に宿泊しましたが、今回は値段に引かれて宿泊しました。,,,,,,,1
4086,937,2,p,p,とても良かったです。,,,,,,,1
4087,937,3,p,p,私は、たびたび利用させていただいており、フロントの従業員さんの対応も良く、部屋もも広く良かったです。,1,,1,,,,
4088,937,4,p,p,お風呂場がとても広くゆったりして落ち着きます。,,,,,1,,
4089,937,5,Z,Z,これからも利用させていただきたいと存じます。,,,,,,,1
,,,,,,,,,,,,
4090,938,1,p,p,10階に宿泊しましたが、眺めもよくて快適でした。,,,,,,,1
4091,938,2,p,p,値段の割りに高級感を感じることができました。,,,,,,,1
,,,,,,,,,,,,
4092,939,1,p,p,国分町から歩いてすぐの距離で、飲んだ後に歩いて帰れる立地が良かったです。,,1,,,,,
4093,939,2,p,p,また、温泉も備わっており、朝にお風呂に入れる点が大変ありがたかったです。,,,,,1,,
,,,,,,,,,,,,
4094,940,1,p,p,足利学校など名所旧跡に近い立地で良かったです。,,1,,,,,
4095,940,2,p,p,周辺のお勧め飲食店などの案内もあり助かりました。,1,,,,,,
4096,940,3,p,p,部屋は清潔で広く快適でした。,,,1,,,,
4097,940,4,Z,Z,足利は好きな街で何回も訪問していますが、次回訪問時もまた利用させてもらいたいと思います。,,,,,,,1
,,,,,,,,,,,,
4098,941,1,p,o,スパでゆったり！,,,,,1,,
4099,941,2,p,o,、久々にのんびりしました。,,,,,,,1
,,,,,,,,,,,,
4100,942,1,kp,e,部屋か喫煙室ながら換気扇が見当たらず残念だった立地場所は駅からも近く飲食店も数多い場所で特に鮮魚料理店での新鮮な刺身は最高であったのど黒の焼き魚なんかお勧め,,1,1,,,1,
,,,,,,,,,,,,
4101,943,1,p,Z,名古屋で同窓会があり、ホテル周辺で勤務する同級生の評判も良く、吟味の末、モンブランホテルに決めました。,,,,,,,1
4102,943,2,p,p,お値段も、サービスも、周囲の環境も、全て満足でした。,1,,,,,,
4103,943,3,p,p,女性一人でも二人でも安心して宿泊できるホテルだと思います。,,,,,,,1
4104,943,4,p,p,１Fにカフェがあるので、待ち合わせに最適でした。,,,,,,1,
4105,943,5,Z,Z,また利用させて頂きたいと思います。,,,,,,,1
4106,943,6,Z,Z,ありがとうございました。,,,,,,,1
4107,943,7,Z,Z,アラフィフ女性,,,,,,,1
,,,,,,,,,,,,
4108,944,1,p,p,よく眠れました。,,,,,,,1
,,,,,,,,,,,,
4109,945,1,Z,o,南浦和に泊まるときはいつもここと決めています。,,,,,,,1
,,,,,,,,,,,,
4110,946,1,Z,Z,いままで個人のロッカーの中に常備されていたハブラシひげそりヘアブラシが洗面台の横にまとめて置かれるようになっていた。,,,,1,,,
4111,946,2,p,p,ハブラシをなくさないようにいままで注意していたので自由に取れるようになって精神的に楽になりました。,,,,1,,,
4112,946,3,p,p,とても快適になりました。,,,,,,,1
4113,946,4,Z,Z,また泊まりに行かせていただきます。,,,,,,,1
4114,946,5,p,p,朝の受付の女性のお天気情報は大変役に立ちます。,1,,,,,,
4115,946,6,Z,Z,ありがとうございます。,,,,,,,1
,,,,,,,,,,,,
4116,947,1,p,p,部屋にアイロンや加湿器など取り揃えてあり、靴を脱いで過ごす部屋だったので一般的なホテルよりも寛いで過ごすことができた。,,,1,1,,,
,,,,,,,,,,,,
4117,948,1,Z,Z,12/12（土）に宿泊いたしました。,,,,,,,1
4118,948,2,p,p,応対もとても和やかで親しみがあり優しさと気持ちがとてもすばらしく思いました。,1,,,,,,
4119,948,3,p,p,部屋は処夏の部屋に宿泊でしたが、家族三人にはもったいないぐらい広く使いやすいでした。,,,1,,,,
4120,948,4,Z,o,なんだか申し訳ないぐらいでした。。。,,,,,,,1
4121,948,5,p,p,温泉は沢山種類があり、温泉まわりをしなくてもやまだ屋さんの温泉だけで充分楽しめて、朝風呂にいたっては母と2人で貸切状態で心地よかったです。,,,,,1,,
4122,948,6,p,p,風情も抜群でした。,,,,,,,1
4123,948,7,p,p,母が一番喜んだのは、この日はたまたま「庄内こども神楽」の日で、近くの公民館で開演されるということで案内いただきました。,,,,,,,1
4124,948,8,p,o,宿泊とは関係ありませんが、神楽はとてもすばらしく迫力があり、由布院の宿泊を更にすばらしい思い出にしてくれました。,,,,,,,1
4125,948,9,Z,o,母が恥ずかしいぐらい大興奮でした。,,,,,,,1
4126,948,10,p,p,食事は口コミ通りの美味しいもので、特に白胡麻豆腐の揚げ出しは絶品でした！！,,,,,,1,
4127,948,11,p,p,これはスゴイです。,,,,,,,1
,,,,,,,,,,,,
4128,949,1,p,p,以前も利用したからリピーターなんですが、ホントに地下鉄と近くてあまり歩かないでいいんです。,,1,,,,,
4129,949,2,p,p,くたくたに疲れた足にはありがたい！,,,,,,,1
4130,949,3,p,p,ホテル近くにあるコンビニも１つだけでなく２つもあり、更に梅田などでご飯を食べてこなくても近くに個室のある居酒屋があり大きな旅行かばんを持ち、うろうろするのが嫌いなわたしには、ご飯の心配もないのでお気に入りです。,,1,,,,,
4131,949,4,p,Z,シャンプー・リンス・ボディシャンプーとポーラのものが設置してあるし。,,,,1,,,
4132,949,5,p,p,また部屋もバスルームもきれいだから使っていて気持ちいいんです。,,,1,,1,,
4133,949,6,p,Z,また大阪での宿泊には、こちらを使いたいです！,,,,,,,1
,,,,,,,,,,,,
4134,950,1,p,p,新しい部屋は快適でした。,,,1,,,,
,,,,,,,,,,,,
4135,951,1,Z,Z,家族での1泊2日ディズニーリゾートレジャーで利用させてもらいました。,,,,,,,1
4136,951,2,p,p,素泊まりの特別プランしたが、アップグレードして頂き、大変得した気分でした。,,,,,,,1
4137,951,3,p,p,快適で、コストパフォーマンスの良い宿泊で、家族も喜んでくれました。,,,,,,,1
4138,951,4,p,Z,また、是非利用したいと思います。,,,,,,,1
,,,,,,,,,,,,
4139,952,1,Z,Z,10月21日に宿泊しました。,,,,,,,1
4140,952,2,p,p,西中島南方駅より信号渡ってすぐ。と立地はとても便利です。,,1,,,,,
4141,952,3,p,o,駅の近くにコンビニもありますし。,,1,,,,,
4142,952,4,kp,e,部屋は広いわけではないし、風呂もユニットバスですが、窮屈な感じではなくて、出張で宿泊するには充分だと思います。,,,1,,1,,
4143,952,5,p,p,清潔感もあります。,,,1,,,,
4144,952,6,p,p,何より価格が安い！,,,,,,,1
4145,952,7,p,p,ＱＵＯカード分を考えると実質５０００円を切ってる価格設定は新大阪周辺ではかなり安いのでは？,,,,,,,1
4146,952,8,Z,Z,今後も新幹線で大阪に出張宿泊する際は利用したいと思います。,,,,,,,1
,,,,,,,,,,,,
4147,953,1,Z,Z,最近利用しています,,,,,,,1
4148,953,2,p,p,ベッドはかなり寝やすいです,,,1,,,,
,,,,,,,,,,,,
4149,954,1,p,p,入浴剤が２回分も浴室に置いてあるサービスやフロントでエチケットグッズを頂けたりと、場所の利便性や料金から考えたらビジネス利用としては最高です。,1,1,,1,,,
